Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,year,month,NumMosquitos,source,Id,cluster,2nd cluster,Numwnv,Tavg,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,SeaLevel,ResultSpeed,AvgSpeed,Month
2007-07-11,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30.0, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8.0,0.0,2007.0,7.0,20.0,Train,,0,30,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX RESTUANS,30.0, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8.0,0.0,2007.0,7.0,5.0,Train,,0,30,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35.0, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9.0,0.0,2007.0,7.0,29.0,Train,,0,5,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35.0, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9.0,0.0,2007.0,7.0,189.0,Train,,0,5,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35.0, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9.0,0.0,2007.0,7.0,27.0,Train,,0,5,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35.0, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8.0,0.0,2007.0,7.0,2.0,Train,,0,27,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39.0, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9.0,0.0,2007.0,7.0,11.0,Train,,0,31,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40.0, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9.0,0.0,2007.0,7.0,11.0,Train,,0,0,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40.0, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9.0,0.0,2007.0,7.0,1.0,Train,,0,0,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,0.0,2007.0,7.0,1.0,Train,,0,5,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,0.0,2007.0,7.0,18.0,Train,,0,5,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,0.0,2007.0,7.0,4.0,Train,,0,5,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,42.0, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,9.0,0.0,2007.0,7.0,2.0,Train,,0,19,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX SALINARIUS,47.0, S CORNELL AVE,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8.0,0.0,2007.0,7.0,1.0,Train,,0,23,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50.0, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9.0,0.0,2007.0,7.0,1.0,Train,,0,11,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50.0, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8.0,0.0,2007.0,7.0,1.0,Train,,0,0,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50.0, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8.0,0.0,2007.0,7.0,4.0,Train,,0,0,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50.0, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8.0,0.0,2007.0,7.0,4.0,Train,,0,0,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,0.0,2007.0,7.0,5.0,Train,,0,27,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,0.0,2007.0,7.0,1.0,Train,,0,27,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52.0, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8.0,0.0,2007.0,7.0,2.0,Train,,0,11,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"5500 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA",CULEX RESTUANS,55.0, S DR MARTIN LUTHER KING JR DR,T076,"5500  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.794781,-87.615989,8.0,0.0,2007.0,7.0,18.0,Train,,0,0,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,61.0, S MELVINA AVE,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8.0,0.0,2007.0,7.0,2.0,Train,,0,11,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63.0, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9.0,0.0,2007.0,7.0,1.0,Train,,0,11,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64.0, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8.0,0.0,2007.0,7.0,1.0,Train,,0,23,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67.0, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8.0,0.0,2007.0,7.0,4.0,Train,,0,2,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71.0, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9.0,0.0,2007.0,7.0,6.0,Train,,0,23,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71.0, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9.0,0.0,2007.0,7.0,6.0,Train,,0,23,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,73.0, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9.0,0.0,2007.0,7.0,9.0,Train,,0,11,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77.0, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9.0,0.0,2007.0,7.0,2.0,Train,,0,25,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77.0, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9.0,0.0,2007.0,7.0,1.0,Train,,0,25,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79.0, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9.0,0.0,2007.0,7.0,2.0,Train,,0,23,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79.0, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9.0,0.0,2007.0,7.0,7.0,Train,,0,23,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX RESTUANS,93.0, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8.0,0.0,2007.0,7.0,1.0,Train,,0,13,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96.0, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9.0,0.0,2007.0,7.0,17.0,Train,,0,1,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX RESTUANS,96.0, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9.0,0.0,2007.0,7.0,4.0,Train,,0,1,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52.0, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9.0,0.0,2007.0,7.0,2.0,Train,,0,11,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52.0, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9.0,0.0,2007.0,7.0,22.0,Train,,0,11,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX TERRITANS,52.0, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9.0,0.0,2007.0,7.0,2.0,Train,,0,11,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43.0, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3.0,0.0,2007.0,7.0,3.0,Train,,0,17,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"Chicago, IL, USA",CULEX RESTUANS,43.0, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3.0,0.0,2007.0,7.0,1.0,Train,,0,17,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10.0, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5.0,0.0,2007.0,7.0,1.0,Train,,0,1,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10.0, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5.0,0.0,2007.0,7.0,2.0,Train,,0,1,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11.0, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9.0,0.0,2007.0,7.0,27.0,Train,,0,17,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11.0, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9.0,0.0,2007.0,7.0,5.0,Train,,0,17,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.92,9.1,11.2,July
2007-07-11,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10.0, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9.0,0.0,2007.0,7.0,5.0,Train,,1,3,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10.0, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9.0,0.0,2007.0,7.0,6.0,Train,,1,3,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,10.0, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9.0,0.0,2007.0,7.0,4.0,Train,,1,3,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,10.0, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9.0,0.0,2007.0,7.0,5.0,Train,,1,30,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,10.0, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9.0,0.0,2007.0,7.0,4.0,Train,,1,30,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,0.0,2007.0,7.0,1.0,Train,,1,3,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,0.0,2007.0,7.0,16.0,Train,,1,3,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11.0, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9.0,0.0,2007.0,7.0,1.0,Train,,1,30,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11.0, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9.0,0.0,2007.0,7.0,2.0,Train,,1,30,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11.0, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8.0,0.0,2007.0,7.0,2.0,Train,,1,15,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11.0, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8.0,0.0,2007.0,7.0,1.0,Train,,1,15,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14.0, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9.0,0.0,2007.0,7.0,1.0,Train,,1,3,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15.0, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8.0,0.0,2007.0,7.0,4.0,Train,,1,15,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15.0, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8.0,0.0,2007.0,7.0,1.0,Train,,1,15,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17.0, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9.0,0.0,2007.0,7.0,1.0,Train,,1,3,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,18.0, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9.0,0.0,2007.0,7.0,1.0,Train,,1,8,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22.0, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8.0,0.0,2007.0,7.0,1.0,Train,,1,20,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22.0, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8.0,0.0,2007.0,7.0,1.0,Train,,1,20,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25.0, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8.0,0.0,2007.0,7.0,3.0,Train,,1,15,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25.0, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8.0,0.0,2007.0,7.0,6.0,Train,,1,15,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25.0, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8.0,0.0,2007.0,7.0,5.0,Train,,1,15,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36.0, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8.0,0.0,2007.0,7.0,1.0,Train,,1,26,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36.0, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8.0,0.0,2007.0,7.0,8.0,Train,,1,26,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36.0, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8.0,0.0,2007.0,7.0,3.0,Train,,1,26,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37.0, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8.0,0.0,2007.0,7.0,1.0,Train,,1,16,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37.0, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8.0,0.0,2007.0,7.0,1.0,Train,,1,16,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,38.0, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9.0,0.0,2007.0,7.0,1.0,Train,,1,16,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40.0, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8.0,0.0,2007.0,7.0,1.0,Train,,1,4,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40.0, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8.0,0.0,2007.0,7.0,1.0,Train,,1,4,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40.0, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8.0,0.0,2007.0,7.0,1.0,Train,,1,16,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41.0, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9.0,0.0,2007.0,7.0,2.0,Train,,1,26,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41.0, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9.0,0.0,2007.0,7.0,18.0,Train,,1,26,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41.0, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9.0,0.0,2007.0,7.0,7.0,Train,,1,26,0.0,70.0,51,59.0,426,1928, ,0,,0.0,0.0,29.93,8.8,10.9,July
